InvoiceID,InvoiceNumber,CustomerName,Dates,EmployeeName,Title,GenreName,RegionName,Quantity,Price,Total
651,136660,Cheapo Cheap DVD's Ltd,6/13/2016,"Richards,Andy",The Lord of the Rings: The Fellowship of the Ring,Action,South,12,10.23,122.8
1707,137033,Cheapo Cheap DVD's Ltd,6/14/2016,"Newhart,Anna",The Lord of the Rings: The Fellowship of the Ring,Action,Middle,7,8.15,57.08
747,136693,Cheapo Cheap DVD's Ltd,6/15/2016,"West,Chuck",The Lord of the Rings: The Fellowship of the Ring,Action,Middle,2,7.84,15.67
1124,136830,Cheapo Cheap DVD's Ltd,6/16/2016,"West,Chuck",The Lord of the Rings: The Fellowship of the Ring,Action,Middle,9,10.39,93.54
806,136711,Addison-Freelander Screen Agency,6/17/2016,"Streep,Margaret",The Lord of the Rings: The Fellowship of the Ring,Action,South,5,10.07,50.37
1591,136991,Addison-Freelander Screen Agency,6/18/2016,"Streep,Margaret",The Lord of the Rings: The Fellowship of the Ring,Action,South,7,7.68,53.73
553,136625,Addison-Freelander Screen Agency,6/19/2016,"Hicks,Michael",The Lord of the Rings: The Fellowship of the Ring,Action,North,16,8.95,143.27
1208,136861,Silver Screen Video,6/20/2016,"Bell,Stephen",The Godfather Part II,Crime,South,25,9.91,247.85
198,136507,Silver Screen Video,6/21/2016,"Bradshaw,John",The Godfather Part II,Crime,South,17,10.07,171.25
1039,136800,Silver Screen Video,6/22/2016,"Spears,Julie",The Godfather Part II,Crime,South,21,10.23,214.91
1395,136928,Silver Screen Video,6/23/2016,"Silverstone,Gloria",The Godfather Part II,Crime,Middle,5,7.68,38.38
1974,137120,Classic Films,6/24/2016,"Diamond,Elizabeth",The Godfather Part II,Crime,Middle,18,8.95,161.18
1195,136857,Box Office Supplies,6/25/2016,"Bell,Stephen",The Godfather Part II,Crime,South,7,7.84,54.85
937,136765,Box Office Supplies,6/26/2016,"Richards,Andy",The Godfather Part II,Crime,South,14,10.07,141.03
1999,137130,Box Office Supplies,6/27/2016,"Manning,Marilyn",The Godfather Part II,Crime,Middle,12,8.79,105.53
626,136648,Box Office Supplies,6/28/2016,"Putin,Julia",The Godfather Part II,Crime,North,20,9.43,188.68
383,136571,Box Office Supplies,6/29/2016,"Hicks,Michael",The Godfather Part II,Crime,North,21,8.63,181.33
1103,136825,Soft Focus Video Rental,6/30/2016,"Diamond,Elizabeth",The Godfather Part II,Crime,Middle,9,8.47,76.27
332,136555,Lights-Camera-Action Ltd,7/1/2016,"Putin,Julia",The Godfather Part II,Crime,North,1,7.84,7.84
1328,136905,Lights-Camera-Action Ltd,7/2/2016,"Jennings,John",The Godfather Part II,Crime,North,3,10.07,30.22
2121,137175,Creative Films,7/3/2016,"Davis,Charles",The Godfather Part II,Crime,Middle,5,10.39,51.97
419,136581,Cinefocus DVD,7/4/2016,"Carrey,Julia",The Godfather Part II,Crime,North,3,8.95,26.86
700,136677,Cinefocus DVD,7/5/2016,"Armstrong,Dan",The Godfather Part II,Crime,North,16,8.63,138.15
1193,136855,AV Supplies,7/6/2016,"Hicks,Michael",The Godfather Part II,Crime,North,3,9.91,29.74
2090,137165,Magic Lantern Classic Film Rental,7/7/2016,"Streep,Margaret",The Godfather Part II,Crime,South,2,10.4,20.79
2037,137144,Cheapo Cheap DVD's Ltd,7/8/2016,"Bell,Stephen",The Godfather Part II,Crime,South,3,7.36,22.07
944,136769,Cheapo Cheap DVD's Ltd,7/9/2016,"Silverstone,Gloria",The Godfather Part II,Crime,Middle,5,9.75,48.77
1168,136847,Addison-Freelander Screen Agency,7/10/2016,"Ashe,Lucille",The Godfather Part II,Crime,Middle,14,7.52,105.21
1528,136972,Addison-Freelander Screen Agency,7/11/2016,"Hawking,Alfred",The Godfather Part II,Crime,North,2,8.32,16.63
1726,137039,Addison-Freelander Screen Agency,7/12/2016,"Armstrong,Dan",The Godfather Part II,Crime,North,1,10.07,10.07
199,136507,Silver Screen Video,7/13/2016,"Bradshaw,John",Unforgiven,Crime,South,17,7.4,125.87
1290,136889,Silver Screen Video,7/14/2016,"Bradshaw,John",Unforgiven,Crime,South,3,5.98,17.93
1038,136800,Silver Screen Video,7/15/2016,"Spears,Julie",Unforgiven,Crime,South,25,7.01,175.36
1549,136979,Silver Screen Video,7/16/2016,"Streep,Margaret",Unforgiven,Crime,South,16,6.36,101.84
288,136537,Silver Screen Video,7/17/2016,"Jennings,John",Unforgiven,Crime,North,14,8.31,116.39
224,136516,Classic Films,7/18/2016,"Armstrong,Dan",Unforgiven,Crime,North,19,5.98,113.53
176,136501,Box Office Supplies,7/19/2016,"Sagan,Jessica",Unforgiven,Crime,Middle,12,8.44,101.32
1110,136827,Box Office Supplies,7/20/2016,"Jennings,John",Unforgiven,Crime,North,23,6.11,140.42
1004,136789,Lights-Camera-Action Ltd,7/21/2016,"Richards,Andy",Unforgiven,Crime,South,15,7.27,109.12
832,136719,Lights-Camera-Action Ltd,7/22/2016,"Carrey,Julia",Unforgiven,Crime,North,15,8.44,126.65
1203,136860,Creative Films,7/23/2016,"Streep,Margaret",Unforgiven,Crime,South,1,5.85,5.85
1253,136879,Creative Films,7/24/2016,"Streep,Margaret",Unforgiven,Crime,South,7,8.05,56.38
162,136495,Creative Films,7/25/2016,"Silverstone,Gloria",Unforgiven,Crime,Middle,23,7.27,167.31
783,136703,Creative Films,7/26/2016,"Hicks,Michael",Unforgiven,Crime,North,7,7.79,54.56
1188,136854,Video Flicks International,7/27/2016,"Richards,Andy",Unforgiven,Crime,South,19,7.53,143.15
1570,136986,Video Flicks International,7/28/2016,"Diamond,Elizabeth",Unforgiven,Crime,Middle,22,6.88,151.46
329,136553,Video Flicks International,7/29/2016,"Sagan,Jessica",Unforgiven,Crime,Middle,14,5.85,81.84
1825,137074,Video Flicks International,7/30/2016,"Hicks,Michael",Unforgiven,Crime,North,1,7.14,7.14
280,136535,Cinefocus DVD,7/31/2016,"Streep,Margaret",Unforgiven,Crime,South,13,6.11,79.37
39,136450,Cinefocus DVD,8/1/2016,"Simpson,Howard",Unforgiven,Crime,North,19,6.24,118.47
1392,136926,Cinefocus DVD,8/2/2016,"Hawking,Alfred",Unforgiven,Crime,North,15,7.27,109.12
421,136581,Cinefocus DVD,8/3/2016,"Carrey,Julia",Unforgiven,Crime,North,10,6.88,68.85
776,136701,Cinefocus DVD,8/4/2016,"Carrey,Julia",Unforgiven,Crime,North,10,7.14,71.45
322,136550,AV Supplies,8/5/2016,"Spears,Julie",Unforgiven,Crime,South,17,7.66,130.29
527,136618,AV Supplies,8/6/2016,"Manning,Marilyn",Unforgiven,Crime,Middle,6,6.76,40.53
394,136575,Magic Lantern Classic Film Rental,8/7/2016,"West,Chuck",Unforgiven,Crime,Middle,13,7.4,96.26
996,136785,Cheapo Cheap DVD's Ltd,8/8/2016,"Bradshaw,John",Unforgiven,Crime,South,15,8.05,120.81
2144,137182,Cheapo Cheap DVD's Ltd,8/9/2016,"Spears,Julie",Unforgiven,Crime,South,3,6.37,19.1
1323,136902,Cheapo Cheap DVD's Ltd,8/10/2016,"Newhart,Anna",Unforgiven,Crime,Middle,16,6.24,99.76
878,136742,Cheapo Cheap DVD's Ltd,8/11/2016,"Manning,Marilyn",Unforgiven,Crime,Middle,18,7.01,126.26
1318,136900,Addison-Freelander Screen Agency,8/12/2016,"West,Chuck",Unforgiven,Crime,Middle,7,7.01,49.1
1526,136972,Addison-Freelander Screen Agency,8/13/2016,"Hawking,Alfred",Unforgiven,Crime,North,8,8.18,65.47
1729,137039,Addison-Freelander Screen Agency,8/14/2016,"Armstrong,Dan",Unforgiven,Crime,North,10,7.92,79.24
555,136625,Addison-Freelander Screen Agency,8/15/2016,"Hicks,Michael",Unforgiven,Crime,North,22,7.14,157.18
1035,136800,Silver Screen Video,8/16/2016,"Spears,Julie",Pulp Fiction,Crime,South,14,6.36,89.11
1431,136940,Silver Screen Video,8/17/2016,"Ashe,Lucille",Pulp Fiction,Crime,Middle,8,7.92,63.39
681,136671,Silver Screen Video,8/18/2016,"Hicks,Michael",Pulp Fiction,Crime,North,24,6.24,149.64
696,136676,Classic Films,8/19/2016,"Bell,Stephen",Pulp Fiction,Crime,South,11,6.49,71.44
1612,136998,Classic Films,8/20/2016,"Bell,Stephen",Pulp Fiction,Crime,South,1,5.85,5.85
42,136451,Classic Films,8/21/2016,"Richards,Andy",Pulp Fiction,Crime,South,11,7.79,85.73
1777,137056,Box Office Supplies,8/22/2016,"Streep,Margaret",Pulp Fiction,Crime,South,11,8.18,90.02
92,136471,Box Office Supplies,8/23/2016,"Ashe,Lucille",Pulp Fiction,Crime,Middle,14,8.18,114.57
2083,137163,Box Office Supplies,8/24/2016,"Ashe,Lucille",Pulp Fiction,Crime,Middle,1,6.24,6.24
624,136648,Box Office Supplies,8/25/2016,"Putin,Julia",Pulp Fiction,Crime,North,25,8.31,207.84
214,136513,Box Office Supplies,8/26/2016,"Simpson,Howard",Pulp Fiction,Crime,North,25,7.53,188.36
687,136674,Soft Focus Video Rental,8/27/2016,"Bradshaw,John",Pulp Fiction,Crime,South,19,7.66,145.62
28,136447,Soft Focus Video Rental,8/28/2016,"Spears,Julie",Pulp Fiction,Crime,South,7,7.14,50.01
2009,137134,Soft Focus Video Rental,8/29/2016,"Spears,Julie",Pulp Fiction,Crime,South,6,8.44,50.66
982,136780,Soft Focus Video Rental,8/30/2016,"Richards,Andy",Pulp Fiction,Crime,South,20,8.44,168.87
1562,136982,Soft Focus Video Rental,8/31/2016,"Putin,Julia",Pulp Fiction,Crime,North,24,6.62,159
1156,136844,Lights-Camera-Action Ltd,9/1/2016,"Bell,Stephen",Pulp Fiction,Crime,South,14,7.92,110.93
2115,137171,Lights-Camera-Action Ltd,9/2/2016,"Bradshaw,John",Pulp Fiction,Crime,South,7,6.24,43.65
1148,136839,Lights-Camera-Action Ltd,9/3/2016,"Richards,Andy",Pulp Fiction,Crime,South,18,7.92,142.63
1119,136828,Lights-Camera-Action Ltd,9/4/2016,"Goodman,Paul",Pulp Fiction,Crime,North,21,7.92,166.4
968,136777,Creative Films,9/5/2016,"Anderson,Jane",Pulp Fiction,Crime,South,9,7.92,71.32
822,136715,Video Flicks International,9/6/2016,"Newhart,Anna",Pulp Fiction,Crime,Middle,23,6.75,155.36
230,136519,Video Flicks International,9/7/2016,"Jennings,John",Pulp Fiction,Crime,North,25,8.18,204.59
1724,137037,Cinefocus DVD,9/8/2016,"Ashe,Lucille",Pulp Fiction,Crime,Middle,24,6.24,149.64
1593,136992,Cinefocus DVD,9/9/2016,"Hawking,Alfred",Pulp Fiction,Crime,North,9,5.98,53.78
20,136442,AV Supplies,9/10/2016,"Newhart,Anna",Pulp Fiction,Crime,Middle,14,7.4,103.66
525,136618,AV Supplies,9/11/2016,"Manning,Marilyn",Pulp Fiction,Crime,Middle,19,7.92,150.55
677,136670,AV Supplies,9/12/2016,"Hicks,Michael",Pulp Fiction,Crime,North,5,7.79,38.97
1856,137084,Magic Lantern Classic Film Rental,9/13/2016,"Lee,Frank",Pulp Fiction,Crime,South,23,7.66,176.27
1672,137019,Magic Lantern Classic Film Rental,9/14/2016,"Simpson,Howard",Pulp Fiction,Crime,North,11,6.24,68.59
916,136756,Addison-Freelander Screen Agency,9/15/2016,"Manning,Marilyn",Pulp Fiction,Crime,Middle,16,7.53,120.55
311,136545,Silver Screen Video,9/16/2016,"Richards,Andy",The Godfather,Crime,South,19,7.68,145.83
868,136738,Silver Screen Video,9/17/2016,"Streep,Margaret",The Godfather,Crime,South,23,9.59,220.66
1756,137047,Silver Screen Video,9/18/2016,"Streep,Margaret",The Godfather,Crime,South,2,9.44,18.87
2056,137152,Silver Screen Video,9/19/2016,"Hawking,Alfred",The Godfather,Crime,North,2,9.6,19.19
109,136478,Classic Films,9/20/2016,"Armstrong,Dan",The Godfather,Crime,North,7,7.36,51.49
1026,136796,Box Office Supplies,9/21/2016,"Simpson,Meryl",The Godfather,Crime,South,10,10.23,102.34
485,136604,Box Office Supplies,9/22/2016,"Anderson,Jane",The Godfather,Crime,South,9,9.43,84.91
273,136533,Box Office Supplies,9/23/2016,"Sagan,Jessica",The Godfather,Crime,Middle,20,9.11,182.29
978,136780,Soft Focus Video Rental,9/24/2016,"Richards,Andy",The Godfather,Crime,South,7,9.91,69.4
991,136783,Soft Focus Video Rental,9/25/2016,"Sagan,Jessica",The Godfather,Crime,Middle,14,7.2,100.74
1903,137096,Soft Focus Video Rental,9/26/2016,"Davis,Charles",The Godfather,Crime,Middle,15,7.2,107.93
584,136635,Lights-Camera-Action Ltd,9/27/2016,"Anderson,Jane",The Godfather,Crime,South,17,8.95,152.22
966,136777,Creative Films,9/28/2016,"Anderson,Jane",The Godfather,Crime,South,17,8.47,144.07
1183,136853,Creative Films,9/29/2016,"Newhart,Anna",The Godfather,Crime,Middle,6,10.07,60.44
851,136729,Video Flicks International,9/30/2016,"Silverstone,Gloria",The Godfather,Crime,Middle,6,7.52,45.09
1397,136929,Video Flicks International,10/1/2016,"Putin,Julia",The Godfather,Crime,North,12,9.59,115.13
140,136488,Video Flicks International,10/2/2016,"Simpson,Howard",The Godfather,Crime,North,3,10.39,31.18
738,136691,Cinefocus DVD,10/3/2016,"Richards,Andy",The Godfather,Crime,South,11,9.27,102.02
1241,136875,Cinefocus DVD,10/4/2016,"Manning,Marilyn",The Godfather,Crime,Middle,2,8.64,17.27
1386,136924,Cinefocus DVD,10/5/2016,"Manning,Marilyn",The Godfather,Crime,Middle,18,10.39,187.08
816,136714,Cinefocus DVD,10/6/2016,"Jennings,John",The Godfather,Crime,North,23,9.43,216.98
320,136550,AV Supplies,10/7/2016,"Spears,Julie",The Godfather,Crime,South,10,10.39,103.94
431,136585,AV Supplies,10/8/2016,"Richards,Andy",The Godfather,Crime,South,22,8.15,179.41
570,136630,AV Supplies,10/9/2016,"Streep,Margaret",The Godfather,Crime,South,11,9.75,107.29
1665,137017,AV Supplies,10/10/2016,"Streep,Margaret",The Godfather,Crime,South,23,8.47,194.92
910,136755,AV Supplies,10/11/2016,"Manning,Marilyn",The Godfather,Crime,Middle,13,7.2,93.54
1191,136855,AV Supplies,10/12/2016,"Hicks,Michael",The Godfather,Crime,North,24,9.43,226.42
395,136575,Magic Lantern Classic Film Rental,10/13/2016,"West,Chuck",The Godfather,Crime,Middle,12,7.36,88.26
994,136785,Cheapo Cheap DVD's Ltd,10/14/2016,"Bradshaw,John",The Godfather,Crime,South,18,8.15,146.79
652,136660,Cheapo Cheap DVD's Ltd,10/15/2016,"Richards,Andy",The Godfather,Crime,South,17,8,135.92
254,136524,Cheapo Cheap DVD's Ltd,10/16/2016,"Hicks,Michael",The Godfather,Crime,North,20,9.91,198.28
1785,137058,Addison-Freelander Screen Agency,10/17/2016,"Bradshaw,John",The Godfather,Crime,South,15,7.2,107.93
1070,136812,Addison-Freelander Screen Agency,10/18/2016,"Spears,Julie",The Godfather,Crime,South,25,8.15,203.87
1586,136991,Addison-Freelander Screen Agency,10/19/2016,"Streep,Margaret",The Godfather,Crime,South,8,9.91,79.31
1669,137018,Addison-Freelander Screen Agency,10/20/2016,"Putin,Julia",The Godfather,Crime,North,1,7.2,7.2
1754,137047,Silver Screen Video,10/21/2016,"Streep,Margaret",Miller's Crossing,Crime,South,20,8,159.9
1817,137071,Silver Screen Video,10/22/2016,"Streep,Margaret",Miller's Crossing,Crime,South,9,9.59,86.35
1885,137092,Silver Screen Video,10/23/2016,"West,Chuck",Miller's Crossing,Crime,Middle,23,10.39,239.05
114,136479,Silver Screen Video,10/24/2016,"Jennings,John",Miller's Crossing,Crime,North,7,7.68,53.73
1632,137006,Silver Screen Video,10/25/2016,"Carrey,Julia",Miller's Crossing,Crime,North,13,7.2,93.54
1420,136936,Classic Films,10/26/2016,"Lee,Frank",Miller's Crossing,Crime,South,18,9.91,178.45
411,136578,Classic Films,10/27/2016,"Newhart,Anna",Miller's Crossing,Crime,Middle,7,10.23,71.64
1108,136826,Classic Films,10/28/2016,"Simpson,Howard",Miller's Crossing,Crime,North,21,9.91,208.19
2094,137166,Classic Films,10/29/2016,"Simpson,Howard",Miller's Crossing,Crime,North,21,10.23,214.91
927,136760,Classic Films,10/30/2016,"Goodman,Paul",Miller's Crossing,Crime,North,10,8.8,87.95
16,136441,Box Office Supplies,10/31/2016,"Bell,Stephen",Miller's Crossing,Crime,South,25,9.91,247.85
1006,136790,Box Office Supplies,11/1/2016,"Simpson,Meryl",Miller's Crossing,Crime,South,5,7.2,35.98
1660,137016,Soft Focus Video Rental,11/2/2016,"Davis,Charles",Miller's Crossing,Crime,Middle,15,8.31,124.72
987,136782,Soft Focus Video Rental,11/3/2016,"Putin,Julia",Miller's Crossing,Crime,North,9,9.59,86.35
715,136683,Lights-Camera-Action Ltd,11/4/2016,"Spears,Julie",Miller's Crossing,Crime,South,13,10.23,133.04
2111,137170,Lights-Camera-Action Ltd,11/5/2016,"Manning,Marilyn",Miller's Crossing,Crime,Middle,2,9.91,19.83
720,136684,Lights-Camera-Action Ltd,11/6/2016,"Silverstone,Gloria",Miller's Crossing,Crime,Middle,10,7.68,76.75
1134,136833,Creative Films,11/7/2016,"Ashe,Lucille",Miller's Crossing,Crime,Middle,19,8.79,167.1
1383,136923,Creative Films,11/8/2016,"Ashe,Lucille",Miller's Crossing,Crime,Middle,16,9.59,153.5
1780,137057,Creative Films,11/9/2016,"West,Chuck",Miller's Crossing,Crime,Middle,13,7.68,99.78
304,136543,Creative Films,11/10/2016,"Goodman,Paul",Miller's Crossing,Crime,North,25,8.15,203.87
331,136554,Creative Films,11/11/2016,"Goodman,Paul",Miller's Crossing,Crime,North,15,9.43,141.51
129,136483,Video Flicks International,11/12/2016,"Anderson,Jane",Miller's Crossing,Crime,South,1,8.95,8.95
1554,136981,Video Flicks International,11/13/2016,"Anderson,Jane",Miller's Crossing,Crime,South,5,10.07,50.37
1131,136832,Cinefocus DVD,11/14/2016,"Bell,Stephen",Miller's Crossing,Crime,South,1,9.43,9.43
1270,136883,Cinefocus DVD,11/15/2016,"Bell,Stephen",Miller's Crossing,Crime,South,15,9.43,141.51
279,136535,Cinefocus DVD,11/16/2016,"Streep,Margaret",Miller's Crossing,Crime,South,22,9.11,200.51
1983,137123,Cinefocus DVD,11/17/2016,"West,Chuck",Miller's Crossing,Crime,Middle,2,8.64,17.27
873,136740,Cinefocus DVD,11/18/2016,"Manning,Marilyn",Miller's Crossing,Crime,Middle,6,9.28,55.65
420,136581,Cinefocus DVD,11/19/2016,"Carrey,Julia",Miller's Crossing,Crime,North,20,7.52,150.31
271,136532,AV Supplies,11/20/2016,"Ashe,Lucille",Miller's Crossing,Crime,Middle,5,8.31,41.57
1715,137035,AV Supplies,11/21/2016,"Jennings,John",Miller's Crossing,Crime,North,3,9.59,28.78
506,136611,Magic Lantern Classic Film Rental,11/22/2016,"Silverstone,Gloria",Miller's Crossing,Crime,Middle,18,10.23,184.2
1215,136864,Cheapo Cheap DVD's Ltd,11/23/2016,"Lee,Frank",Miller's Crossing,Crime,South,25,8.79,219.86
488,136606,Cheapo Cheap DVD's Ltd,11/24/2016,"Streep,Margaret",Miller's Crossing,Crime,South,24,9.11,218.74
1069,136812,Addison-Freelander Screen Agency,11/25/2016,"Spears,Julie",Miller's Crossing,Crime,South,21,10.23,214.91
841,136725,Addison-Freelander Screen Agency,11/26/2016,"Simpson,Meryl",Miller's Crossing,Crime,South,10,8.8,87.95
1590,136991,Addison-Freelander Screen Agency,11/27/2016,"Streep,Margaret",Miller's Crossing,Crime,South,24,8.15,195.72
983,136781,Addison-Freelander Screen Agency,11/28/2016,"Diamond,Elizabeth",Miller's Crossing,Crime,Middle,10,7.36,73.55
1077,136816,Addison-Freelander Screen Agency,11/29/2016,"Hicks,Michael",Miller's Crossing,Crime,North,2,7.52,15.03
1818,137071,Silver Screen Video,11/30/2016,"Streep,Margaret",Nayagan,Crime,South,6,11.99,71.96
614,136645,Silver Screen Video,12/1/2016,"Newhart,Anna",Nayagan,Crime,Middle,24,12.59,302.25
113,136479,Silver Screen Video,12/2/2016,"Jennings,John",Nayagan,Crime,North,12,12.59,151.12
1709,137034,Classic Films,12/3/2016,"Davis,Charles",Nayagan,Crime,Middle,3,10.59,31.78
1624,137003,Classic Films,12/4/2016,"Jennings,John",Nayagan,Crime,North,19,10.59,201.3
1998,137129,Box Office Supplies,12/5/2016,"Lee,Frank",Nayagan,Crime,South,19,10.99,208.9
15,136441,Box Office Supplies,12/6/2016,"Bell,Stephen",Nayagan,Crime,South,12,12.19,146.33
1932,137106,Box Office Supplies,12/7/2016,"Bradshaw,John",Nayagan,Crime,South,2,10.8,21.59
623,136648,Box Office Supplies,12/8/2016,"Putin,Julia",Nayagan,Crime,North,1,12.39,12.39
1114,136827,Box Office Supplies,12/9/2016,"Jennings,John",Nayagan,Crime,North,20,9.2,183.91
29,136447,Soft Focus Video Rental,12/10/2016,"Spears,Julie",Nayagan,Crime,South,19,9.4,178.51
1636,137007,Soft Focus Video Rental,12/11/2016,"Davis,Charles",Nayagan,Crime,Middle,2,9.2,18.39
54,136455,Lights-Camera-Action Ltd,12/12/2016,"Simpson,Meryl",Nayagan,Crime,South,7,9.2,64.37
1331,136905,Lights-Camera-Action Ltd,12/13/2016,"Jennings,John",Nayagan,Crime,North,13,11.79,153.32
1384,136923,Creative Films,12/14/2016,"Ashe,Lucille",Nayagan,Crime,Middle,2,9.2,18.39
1781,137057,Creative Films,12/15/2016,"West,Chuck",Nayagan,Crime,Middle,6,11.79,70.76
360,136564,Video Flicks International,12/16/2016,"Bell,Stephen",Nayagan,Crime,South,19,10.39,197.5
1656,137015,Video Flicks International,12/17/2016,"Streep,Margaret",Nayagan,Crime,South,7,10.59,74.16
2087,137164,Video Flicks International,12/18/2016,"West,Chuck",Nayagan,Crime,Middle,3,10.99,32.98
2132,137177,Video Flicks International,12/19/2016,"Hawking,Alfred",Nayagan,Crime,North,20,12.99,259.87
282,136535,Cinefocus DVD,12/20/2016,"Streep,Margaret",Nayagan,Crime,South,14,12.19,170.71
2106,137169,Cinefocus DVD,12/21/2016,"Silverstone,Gloria",Nayagan,Crime,Middle,1,12.19,12.19
1980,137122,Cinefocus DVD,12/22/2016,"Goodman,Paul",Nayagan,Crime,North,3,10.99,32.98
911,136755,AV Supplies,12/23/2016,"Manning,Marilyn",Nayagan,Crime,Middle,18,10.4,187.11
1714,137035,AV Supplies,12/24/2016,"Jennings,John",Nayagan,Crime,North,13,10.19,132.53
1523,136971,Magic Lantern Classic Film Rental,12/25/2016,"Lee,Frank",Nayagan,Crime,South,19,10.19,193.7
2089,137165,Magic Lantern Classic Film Rental,12/26/2016,"Streep,Margaret",Nayagan,Crime,South,21,11.59,243.48
1512,136968,Magic Lantern Classic Film Rental,12/27/2016,"Newhart,Anna",Nayagan,Crime,Middle,19,12.39,235.48
1256,136880,Magic Lantern Classic Film Rental,12/28/2016,"Silverstone,Gloria",Nayagan,Crime,Middle,2,11.8,23.59
998,136786,Cheapo Cheap DVD's Ltd,12/29/2016,"Silverstone,Gloria",Nayagan,Crime,Middle,5,11.99,59.97
550,136624,Addison-Freelander Screen Agency,12/30/2016,"Bell,Stephen",Nayagan,Crime,South,8,11.2,89.56
1495,136963,Addison-Freelander Screen Agency,12/31/2016,"Goodman,Paul",Nayagan,Crime,North,11,9.99,109.94
1730,137039,Addison-Freelander Screen Agency,1/1/2017,"Armstrong,Dan",Nayagan,Crime,North,14,9,125.94
1056,136809,Silver Screen Video,1/2/2017,"Davis,Charles",Bande à part,Crime,Middle,4,8.12,32.46
2095,137166,Classic Films,1/3/2017,"Simpson,Howard",Bande à part,Crime,North,20,8.39,167.88
314,136548,Classic Films,1/4/2017,"Jennings,John",Bande à part,Crime,North,9,7.41,66.73
1388,136925,Box Office Supplies,1/5/2017,"Bradshaw,John",Bande à part,Crime,South,22,8.81,193.9
1020,136795,Box Office Supplies,1/6/2017,"Spears,Julie",Bande à part,Crime,South,18,6.44,115.84
487,136604,Box Office Supplies,1/7/2017,"Anderson,Jane",Bande à part,Crime,South,21,6.3,132.21
664,136665,Box Office Supplies,1/8/2017,"Hawking,Alfred",Bande à part,Crime,North,17,8.11,137.94
1849,137082,Box Office Supplies,1/9/2017,"Hawking,Alfred",Bande à part,Crime,North,21,6.86,143.96
686,136674,Soft Focus Video Rental,1/10/2017,"Bradshaw,John",Bande à part,Crime,South,8,6.3,50.36
1275,136884,Soft Focus Video Rental,1/11/2017,"Ashe,Lucille",Bande à part,Crime,Middle,15,6.72,100.73
284,136536,Soft Focus Video Rental,1/12/2017,"West,Chuck",Bande à part,Crime,Middle,11,6.86,75.41
1635,137007,Soft Focus Video Rental,1/13/2017,"Davis,Charles",Bande à part,Crime,Middle,8,8.81,70.51
227,136518,Lights-Camera-Action Ltd,1/14/2017,"Lee,Frank",Bande à part,Crime,South,14,7.42,103.81
494,136607,Creative Films,1/15/2017,"Spears,Julie",Bande à part,Crime,South,2,7.56,15.11
1254,136879,Creative Films,1/16/2017,"Streep,Margaret",Bande à part,Crime,South,3,7.41,22.24
262,136528,Creative Films,1/17/2017,"Putin,Julia",Bande à part,Crime,North,4,8.81,35.25
1478,136959,Creative Films,1/18/2017,"Carrey,Julia",Bande à part,Crime,North,9,6.3,56.66
2000,137131,Creative Films,1/19/2017,"Armstrong,Dan",Bande à part,Crime,North,4,7.42,29.66
824,136715,Video Flicks International,1/20/2017,"Newhart,Anna",Bande à part,Crime,Middle,4,8.81,35.25
418,136580,Video Flicks International,1/21/2017,"Putin,Julia",Bande à part,Crime,North,4,7.98,31.9
232,136519,Video Flicks International,1/22/2017,"Jennings,John",Bande à part,Crime,North,13,8.81,114.58
542,136621,Video Flicks International,1/23/2017,"Armstrong,Dan",Bande à part,Crime,North,13,7.69,100.03
2066,137156,Video Flicks International,1/24/2017,"Armstrong,Dan",Bande à part,Crime,North,16,7.97,127.59
575,136631,Cinefocus DVD,1/25/2017,"Lee,Frank",Bande à part,Crime,South,22,8.81,193.9
181,136504,Cinefocus DVD,1/26/2017,"Simpson,Meryl",Bande à part,Crime,South,24,6.58,157.81
1228,136869,Cinefocus DVD,1/27/2017,"Hawking,Alfred",Bande à part,Crime,North,17,8.81,149.83
914,136755,AV Supplies,1/28/2017,"Manning,Marilyn",Bande à part,Crime,Middle,3,8.81,26.44
1449,136945,AV Supplies,1/29/2017,"Hawking,Alfred",Bande à part,Crime,North,7,7.97,55.82
76,136466,AV Supplies,1/30/2017,"Carrey,Julia",Bande à part,Crime,North,21,8.53,179.21
1507,136966,Magic Lantern Classic Film Rental,1/31/2017,"Spears,Julie",Bande à part,Crime,South,21,8.53,179.21
877,136741,Magic Lantern Classic Film Rental,2/1/2017,"Armstrong,Dan",Bande à part,Crime,North,15,8.53,128.01
2102,137168,Cheapo Cheap DVD's Ltd,2/2/2017,"Bradshaw,John",Bande à part,Crime,South,24,8.67,208.17
1470,136956,Cheapo Cheap DVD's Ltd,2/3/2017,"Ashe,Lucille",Bande à part,Crime,Middle,24,8.95,214.89
35,136449,Cheapo Cheap DVD's Ltd,2/4/2017,"Hawking,Alfred",Bande à part,Crime,North,3,7.27,21.82
923,136759,Addison-Freelander Screen Agency,2/5/2017,"Bradshaw,John",Bande à part,Crime,South,22,6.99,153.89
1289,136889,Silver Screen Video,2/6/2017,"Bradshaw,John",Chinatown,Thriller,South,17,7.13,121.29
1219,136866,Silver Screen Video,2/7/2017,"Diamond,Elizabeth",Chinatown,Thriller,Middle,11,8.11,89.26
1937,137107,Silver Screen Video,2/8/2017,"Davis,Charles",Chinatown,Thriller,Middle,18,6.44,115.84
1924,137103,Silver Screen Video,2/9/2017,"Carrey,Julia",Chinatown,Thriller,North,4,7.28,29.1
